GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AMPWE001,AMPWE002,AMPWE003,AMPWE004,AMPWE005,AMPWE006,AMPWE007,AMPWE008,AMPWE009,AMPWE010,AMR8E001,AMVZE001,NAME_M,AMPWM001,AMPWM002,AMPWM003,AMPWM004,AMPWM005,AMPWM006,AMPWM007,AMPWM008,AMPWM009,AMPWM010,AMR8M001,AMVZM001
"G4201010037200","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"037200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037200",,,"Census Tract 372, Philadelphia County, Pennsylvania",4241,2478,189,0,1243,0,0,331,6,325,58275,1248,"Census Tract 372, Philadelphia County, Pennsylvania",648,320,123,11,442,11,11,316,10,316,12340,258
"G4201010037300","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"037300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037300",,,"Census Tract 373, Philadelphia County, Pennsylvania",5632,4759,539,54,265,0,0,15,0,15,81102,1425,"Census Tract 373, Philadelphia County, Pennsylvania",736,699,362,85,212,15,15,25,15,25,14218,85
"G4201010037500","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"037500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037500",,,"Census Tract 375, Philadelphia County, Pennsylvania",3727,1470,1598,0,347,0,62,250,13,237,69205,1626,"Census Tract 375, Philadelphia County, Pennsylvania",563,307,457,11,189,11,59,196,20,184,30889,206
"G4201010037600","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"037600",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037600",,,"Census Tract 376, Philadelphia County, Pennsylvania",3293,1625,655,24,698,0,173,118,66,52,77358,1621,"Census Tract 376, Philadelphia County, Pennsylvania",619,339,307,35,263,11,130,109,100,44,19607,139
"G4201010037700","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"037700",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037700",,,"Census Tract 377, Philadelphia County, Pennsylvania",5100,2135,2049,0,327,0,371,218,12,206,19843,983,"Census Tract 377, Philadelphia County, Pennsylvania",632,476,529,15,146,15,314,127,19,124,4908,172
"G4201010037800","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"037800",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037800",,,"Census Tract 378, Philadelphia County, Pennsylvania",2352,2155,26,59,31,0,52,29,0,29,63393,1397,"Census Tract 378, Philadelphia County, Pennsylvania",534,529,46,75,30,11,78,32,11,32,15893,242
"G4201010037900","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"037900",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037900",,,"Census Tract 379, Philadelphia County, Pennsylvania",4696,4289,8,8,64,0,58,269,200,69,55652,1314,"Census Tract 379, Philadelphia County, Pennsylvania",682,640,11,13,79,11,91,225,192,113,8365,166
"G4201010038000","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"038000",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038000",,,"Census Tract 380, Philadelphia County, Pennsylvania",2649,1828,216,0,43,0,494,68,67,1,46389,1059,"Census Tract 380, Philadelphia County, Pennsylvania",551,490,165,11,39,11,288,76,76,2,10850,143
"G4201010038100","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"038100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038100",,,"Census Tract 381, Philadelphia County, Pennsylvania",961,565,177,0,2,0,48,169,113,56,31825,1330,"Census Tract 381, Philadelphia County, Pennsylvania",239,140,120,11,7,11,53,171,132,51,14599,105
"G4201010038200","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"038200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038200",,,"Census Tract 382, Philadelphia County, Pennsylvania",3039,1643,704,7,59,0,433,193,123,70,35141,984,"Census Tract 382, Philadelphia County, Pennsylvania",560,345,529,15,91,11,342,207,196,50,8303,81
"G4201010038301","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"038301",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038301",,,"Census Tract 383.01, Philadelphia County, Pennsylvania",2745,985,960,0,0,0,685,115,77,38,,670,"Census Tract 383.01, Philadelphia County, Pennsylvania",593,457,333,11,11,11,229,99,92,35,,448
"G4201010038400","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"038400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038400",,,"Census Tract 384, Philadelphia County, Pennsylvania",2393,1988,261,0,45,0,17,82,67,15,88173,1406,"Census Tract 384, Philadelphia County, Pennsylvania",227,211,172,11,62,11,27,67,56,27,12830,102
"G4201010038500","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"038500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038500",,,"Census Tract 385, Philadelphia County, Pennsylvania",1793,1559,56,0,71,0,2,105,0,105,98750,1464,"Census Tract 385, Philadelphia County, Pennsylvania",179,169,36,11,44,11,4,82,11,82,12727,270
"G4201010038600","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"038600",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038600",,,"Census Tract 386, Philadelphia County, Pennsylvania",1410,1125,220,0,51,0,4,10,0,10,136250,1538,"Census Tract 386, Philadelphia County, Pennsylvania",275,262,144,11,50,11,6,11,11,11,46024,173
"G4201010038700","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"038700",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038700",,,"Census Tract 387, Philadelphia County, Pennsylvania",2742,2075,394,0,182,0,28,63,0,63,125833,1773,"Census Tract 387, Philadelphia County, Pennsylvania",465,324,289,11,142,11,31,65,11,65,18873,237
"G4201010038800","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"038800",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038800",,,"Census Tract 388, Philadelphia County, Pennsylvania",3864,2598,904,11,63,0,6,282,0,282,85685,1121,"Census Tract 388, Philadelphia County, Pennsylvania",609,478,191,16,52,11,10,212,11,212,28870,75
"G4201010038900","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"038900",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038900",,,"Census Tract 389, Philadelphia County, Pennsylvania",3634,230,3108,177,0,0,42,77,10,67,42057,852,"Census Tract 389, Philadelphia County, Pennsylvania",749,114,703,163,11,11,48,53,25,49,16041,111
"G4201010039001","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"039001",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101039001",,,"Census Tract 390.01, Philadelphia County, Pennsylvania",3915,1031,1927,0,39,0,460,458,327,131,44853,920,"Census Tract 390.01, Philadelphia County, Pennsylvania",796,415,485,11,64,11,398,438,422,104,23161,251
"G4201010039002","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"039002",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101039002",,,"Census Tract 390.02, Philadelphia County, Pennsylvania",4745,1074,2360,13,17,48,332,901,890,11,82866,1283,"Census Tract 390.02, Philadelphia County, Pennsylvania",1400,815,699,23,53,79,354,930,927,26,45391,243
"G4201010039100","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"039100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101039100",,,"Census Tract 391, Philadelphia County, Pennsylvania",3580,105,3403,0,25,0,0,47,0,47,27136,408,"Census Tract 391, Philadelphia County, Pennsylvania",561,96,564,11,39,11,11,72,11,72,5841,100
"G4201010980001","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980001",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980001",,,"Census Tract 9800.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9800.01, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
"G4201010980002","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980002",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980002",,,"Census Tract 9800.02, Philadelphia County, Pennsylvania",50,15,24,0,0,0,7,4,0,4,,,"Census Tract 9800.02, Philadelphia County, Pennsylvania",80,27,39,11,11,11,8,9,11,9,,
"G4201010980003","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980003",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980003",,,"Census Tract 9800.03, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9800.03, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
"G4201010980100","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980100",,,"Census Tract 9801, Philadelphia County, Pennsylvania",45,33,0,2,0,0,0,10,0,10,,,"Census Tract 9801, Philadelphia County, Pennsylvania",34,41,11,4,11,11,11,15,11,15,,
"G4201010980200","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980200",,,"Census Tract 9802, Philadelphia County, Pennsylvania",396,326,66,0,1,0,0,3,0,3,155000,,"Census Tract 9802, Philadelphia County, Pennsylvania",141,138,37,11,2,11,11,4,11,4,69145,
"G4201010980300","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980300",,,"Census Tract 9803, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9803, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
"G4201010980400","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980400",,,"Census Tract 9804, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9804, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
"G4201010980500","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980500",,,"Census Tract 9805, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9805, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
"G4201010980600","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980600",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980600",,,"Census Tract 9806, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9806, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
"G4201010980701","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980701",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980701",,,"Census Tract 9807.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9807.01, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
"G4201010980702","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980702",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980702",,,"Census Tract 9807.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9807.02, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
"G4201010980800","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980800",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980800",,,"Census Tract 9808, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9808, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
"G4201010980901","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980901",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980901",,,"Census Tract 9809.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9809.01, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
"G4201010980902","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980902",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980902",,,"Census Tract 9809.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9809.02, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
"G4201010980903","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980903",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980903",,,"Census Tract 9809.03, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9809.03, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
"G4201010980904","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980904",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980904",,,"Census Tract 9809.04, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9809.04, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
"G4201010980905","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980905",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980905",,,"Census Tract 9809.05, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9809.05, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
"G4201010980906","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"980906",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980906",,,"Census Tract 9809.06, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9809.06, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
"G4201010989100","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"989100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101989100",,,"Census Tract 9891, Philadelphia County, Pennsylvania",1631,291,1189,12,37,10,30,62,0,62,,,"Census Tract 9891, Philadelphia County, Pennsylvania",341,93,258,18,38,18,30,34,11,34,,
"G4201010989200","2016-2020","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"989200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101989200",,,"Census Tract 9892, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,,,"Census Tract 9892, Philadelphia County, Pennsylvania",11,11,11,11,11,11,11,11,11,11,,
