GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,JMBE001,JMBE002,JMBE003,JMBE004,JMBE005,JMBE006,JMBE007,JMBE008,JMBE009,JMBE010,JOIE001,JS5E001,NAME_M,JMBM001,JMBM002,JMBM003,JMBM004,JMBM005,JMBM006,JMBM007,JMBM008,JMBM009,JMBM010,JOIM001,JS5M001
"G4201010030800","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"030800",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030800",,,"Census Tract 308, Philadelphia County, Pennsylvania",4943,3121,955,0,554,0,90,223,12,211,56774,1022,"Census Tract 308, Philadelphia County, Pennsylvania",317,346,431,109,108,109,122,165,19,167,6815,152
"G4201010030900","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"030900",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030900",,,"Census Tract 309, Philadelphia County, Pennsylvania",3761,1704,1017,25,340,0,426,249,80,169,36864,803,"Census Tract 309, Philadelphia County, Pennsylvania",460,299,393,44,222,109,310,220,77,193,11441,162
"G4201010031000","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"031000",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031000",,,"Census Tract 310, Philadelphia County, Pennsylvania",6639,3269,1280,110,1280,0,507,193,57,136,48941,1091,"Census Tract 310, Philadelphia County, Pennsylvania",666,397,427,141,553,109,354,206,105,180,7025,217
"G4201010031101","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"031101",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031101",,,"Census Tract 311.01, Philadelphia County, Pennsylvania",4500,1574,1575,0,740,0,432,179,79,100,34190,815,"Census Tract 311.01, Philadelphia County, Pennsylvania",507,399,377,109,327,109,275,197,191,73,2786,156
"G4201010031102","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"031102",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031102",,,"Census Tract 311.02, Philadelphia County, Pennsylvania",4594,1698,2109,0,303,0,472,12,0,12,25672,890,"Census Tract 311.02, Philadelphia County, Pennsylvania",639,635,601,109,283,109,420,20,109,20,2792,60
"G4201010031200","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"031200",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031200",,,"Census Tract 312, Philadelphia County, Pennsylvania",4729,1818,1247,11,514,0,1116,23,0,23,40403,946,"Census Tract 312, Philadelphia County, Pennsylvania",618,532,416,19,316,109,691,26,109,26,6733,108
"G4201010031300","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"031300",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031300",,,"Census Tract 313, Philadelphia County, Pennsylvania",8177,3621,1867,0,2052,0,573,64,0,64,30379,934,"Census Tract 313, Philadelphia County, Pennsylvania",1227,788,675,109,885,109,453,66,109,66,7396,101
"G4201010031401","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"031401",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031401",,,"Census Tract 314.01, Philadelphia County, Pennsylvania",6694,2589,1963,62,1328,0,421,331,124,207,32223,1047,"Census Tract 314.01, Philadelphia County, Pennsylvania",578,400,504,126,431,109,266,279,183,178,3170,96
"G4201010031402","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"031402",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031402",,,"Census Tract 314.02, Philadelphia County, Pennsylvania",5413,2829,1004,0,1348,0,75,157,15,142,46700,1072,"Census Tract 314.02, Philadelphia County, Pennsylvania",583,438,359,109,430,109,74,130,27,122,8589,52
"G4201010031501","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"031501",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031501",,,"Census Tract 315.01, Philadelphia County, Pennsylvania",6074,5542,74,0,142,0,159,157,0,157,52849,789,"Census Tract 315.01, Philadelphia County, Pennsylvania",421,481,86,109,102,109,264,198,109,198,9202,98
"G4201010031502","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"031502",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031502",,,"Census Tract 315.02, Philadelphia County, Pennsylvania",4082,3523,245,0,64,0,215,35,0,35,48920,781,"Census Tract 315.02, Philadelphia County, Pennsylvania",390,471,191,109,75,109,244,56,109,56,7740,96
"G4201010031600","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"031600",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031600",,,"Census Tract 316, Philadelphia County, Pennsylvania",6064,5287,231,0,347,0,199,0,0,0,43301,786,"Census Tract 316, Philadelphia County, Pennsylvania",616,619,218,109,282,109,179,109,109,109,8872,72
"G4201010031700","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"031700",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031700",,,"Census Tract 317, Philadelphia County, Pennsylvania",5994,3794,1581,57,320,0,242,0,0,0,38418,858,"Census Tract 317, Philadelphia County, Pennsylvania",602,603,503,92,252,109,353,109,109,109,5274,85
"G4201010031800","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"031800",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031800",,,"Census Tract 318, Philadelphia County, Pennsylvania",3766,1804,1366,0,192,0,249,155,10,145,38490,843,"Census Tract 318, Philadelphia County, Pennsylvania",430,297,296,109,164,109,219,123,15,120,8115,59
"G4201010031900","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"031900",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101031900",,,"Census Tract 319, Philadelphia County, Pennsylvania",4985,2733,1277,0,46,25,657,247,158,89,41906,984,"Census Tract 319, Philadelphia County, Pennsylvania",549,528,475,109,72,41,284,146,123,85,7359,140
"G4201010032000","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"032000",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101032000",,,"Census Tract 320, Philadelphia County, Pennsylvania",7251,4644,1023,61,302,0,1011,210,18,192,38592,1046,"Census Tract 320, Philadelphia County, Pennsylvania",918,879,415,107,289,109,501,167,31,165,4058,135
"G4201010032100","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"032100",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101032100",,,"Census Tract 321, Philadelphia County, Pennsylvania",4237,3166,750,24,69,0,217,11,11,0,34556,792,"Census Tract 321, Philadelphia County, Pennsylvania",637,540,510,77,80,109,180,18,18,109,6202,76
"G4201010032300","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"032300",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101032300",,,"Census Tract 323, Philadelphia County, Pennsylvania",3060,1922,650,35,119,0,279,55,11,44,35518,874,"Census Tract 323, Philadelphia County, Pennsylvania",438,348,320,57,132,109,222,48,18,44,9430,70
"G4201010032500","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"032500",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101032500",,,"Census Tract 325, Philadelphia County, Pennsylvania",5089,3955,383,0,157,0,459,135,0,135,36696,712,"Census Tract 325, Philadelphia County, Pennsylvania",500,423,244,109,109,109,311,113,109,113,3412,56
"G4201010032600","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"032600",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101032600",,,"Census Tract 326, Philadelphia County, Pennsylvania",7103,5383,1141,20,182,0,199,178,126,52,37057,871,"Census Tract 326, Philadelphia County, Pennsylvania",766,832,630,31,163,109,206,269,255,82,7770,136
"G4201010032900","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"032900",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101032900",,,"Census Tract 329, Philadelphia County, Pennsylvania",4030,2203,869,0,516,0,302,140,91,49,31250,687,"Census Tract 329, Philadelphia County, Pennsylvania",375,316,281,109,342,109,247,83,68,52,7192,121
"G4201010033000","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"033000",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033000",,,"Census Tract 330, Philadelphia County, Pennsylvania",7666,5792,1221,0,0,0,374,279,0,279,38670,1087,"Census Tract 330, Philadelphia County, Pennsylvania",796,476,726,109,109,109,262,221,109,221,3314,35
"G4201010033101","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"033101",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033101",,,"Census Tract 331.01, Philadelphia County, Pennsylvania",4679,4058,414,0,0,23,138,46,0,46,53938,696,"Census Tract 331.01, Philadelphia County, Pennsylvania",473,487,309,109,109,37,210,67,109,67,7451,151
"G4201010033102","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"033102",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033102",,,"Census Tract 331.02, Philadelphia County, Pennsylvania",4681,3977,361,0,123,0,108,112,0,112,45603,918,"Census Tract 331.02, Philadelphia County, Pennsylvania",819,848,242,109,187,109,104,155,109,155,5101,89
"G4201010033200","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"033200",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033200",,,"Census Tract 332, Philadelphia County, Pennsylvania",2899,2711,0,0,135,0,53,0,0,0,62778,840,"Census Tract 332, Philadelphia County, Pennsylvania",299,307,109,109,117,109,67,109,109,109,14639,306
"G4201010033300","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"033300",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033300",,,"Census Tract 333, Philadelphia County, Pennsylvania",4035,3417,343,0,163,0,47,65,0,65,41639,889,"Census Tract 333, Philadelphia County, Pennsylvania",546,519,166,109,98,109,54,77,109,77,4265,105
"G4201010033400","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"033400",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033400",,,"Census Tract 334, Philadelphia County, Pennsylvania",4336,2844,492,73,722,15,179,11,0,11,42108,831,"Census Tract 334, Philadelphia County, Pennsylvania",406,432,334,106,216,26,156,17,109,17,3237,38
"G4201010033500","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"033500",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033500",,,"Census Tract 335, Philadelphia County, Pennsylvania",3558,2656,433,0,287,8,120,54,0,54,44567,928,"Census Tract 335, Philadelphia County, Pennsylvania",335,405,296,109,139,13,117,41,109,41,8040,293
"G4201010033600","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"033600",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033600",,,"Census Tract 336, Philadelphia County, Pennsylvania",6792,5534,529,4,235,0,305,185,18,167,50536,873,"Census Tract 336, Philadelphia County, Pennsylvania",635,609,425,19,201,109,233,193,27,193,12056,63
"G4201010033701","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"033701",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033701",,,"Census Tract 337.01, Philadelphia County, Pennsylvania",5163,4272,73,11,412,0,279,116,116,0,27241,739,"Census Tract 337.01, Philadelphia County, Pennsylvania",738,720,72,19,291,109,282,191,191,109,5495,168
"G4201010033702","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"033702",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033702",,,"Census Tract 337.02, Philadelphia County, Pennsylvania",5582,4062,168,0,1056,0,145,151,1,150,52394,841,"Census Tract 337.02, Philadelphia County, Pennsylvania",380,487,154,109,442,109,155,199,9,198,10625,33
"G4201010033800","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"033800",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033800",,,"Census Tract 338, Philadelphia County, Pennsylvania",5806,4802,366,0,176,0,336,126,49,77,47316,756,"Census Tract 338, Philadelphia County, Pennsylvania",475,370,142,109,184,109,176,120,48,109,10559,27
"G4201010033900","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"033900",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033900",,,"Census Tract 339, Philadelphia County, Pennsylvania",2831,2204,266,0,187,0,110,64,21,43,55729,814,"Census Tract 339, Philadelphia County, Pennsylvania",234,253,181,109,140,109,104,53,36,37,14892,61
"G4201010034000","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"034000",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034000",,,"Census Tract 340, Philadelphia County, Pennsylvania",2918,2270,150,18,472,0,0,8,0,8,61037,686,"Census Tract 340, Philadelphia County, Pennsylvania",213,276,123,25,321,109,109,15,109,15,9372,194
"G4201010034100","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"034100",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034100",,,"Census Tract 341, Philadelphia County, Pennsylvania",6060,5647,186,0,97,15,46,69,0,69,50000,723,"Census Tract 341, Philadelphia County, Pennsylvania",558,586,103,109,100,24,74,72,109,72,5272,23
"G4201010034200","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"034200",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034200",,,"Census Tract 342, Philadelphia County, Pennsylvania",3158,2669,333,0,123,0,0,33,24,9,52899,966,"Census Tract 342, Philadelphia County, Pennsylvania",305,332,218,109,183,109,109,38,37,14,7634,30
"G4201010034400","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"034400",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034400",,,"Census Tract 344, Philadelphia County, Pennsylvania",8218,6847,45,9,1101,0,67,149,41,108,78914,1073,"Census Tract 344, Philadelphia County, Pennsylvania",700,652,36,18,407,109,96,132,49,114,8952,104
"G4201010034501","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"034501",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034501",,,"Census Tract 345.01, Philadelphia County, Pennsylvania",3211,1933,318,19,557,0,317,67,21,46,25484,839,"Census Tract 345.01, Philadelphia County, Pennsylvania",298,279,305,32,190,109,273,65,33,54,4245,36
"G4201010034502","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"034502",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034502",,,"Census Tract 345.02, Philadelphia County, Pennsylvania",5111,3244,841,0,653,0,333,40,0,40,40479,864,"Census Tract 345.02, Philadelphia County, Pennsylvania",599,649,384,109,435,109,434,46,109,46,7491,36
"G4201010034600","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"034600",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034600",,,"Census Tract 346, Philadelphia County, Pennsylvania",2117,1314,419,61,190,0,94,39,0,39,33981,887,"Census Tract 346, Philadelphia County, Pennsylvania",301,294,201,101,154,109,95,39,109,39,5005,35
"G4201010034701","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"034701",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034701",,,"Census Tract 347.01, Philadelphia County, Pennsylvania",6462,4228,651,36,1367,0,166,14,0,14,45800,793,"Census Tract 347.01, Philadelphia County, Pennsylvania",499,643,449,48,552,109,149,22,109,22,6842,110
"G4201010034702","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"034702",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034702",,,"Census Tract 347.02, Philadelphia County, Pennsylvania",4438,3820,167,0,309,0,93,49,32,17,69981,775,"Census Tract 347.02, Philadelphia County, Pennsylvania",378,398,126,109,258,109,101,60,53,26,4890,38
"G4201010034801","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"034801",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034801",,,"Census Tract 348.01, Philadelphia County, Pennsylvania",4139,3675,205,0,76,0,17,166,0,166,42470,511,"Census Tract 348.01, Philadelphia County, Pennsylvania",509,343,127,109,103,109,20,229,109,229,3731,31
"G4201010034802","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"034802",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034802",,,"Census Tract 348.02, Philadelphia County, Pennsylvania",5600,3918,1387,0,104,0,129,62,12,50,52383,879,"Census Tract 348.02, Philadelphia County, Pennsylvania",568,537,479,109,111,109,129,51,19,48,9014,54
"G4201010034803","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"034803",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034803",,,"Census Tract 348.03, Philadelphia County, Pennsylvania",4702,4170,322,0,85,0,56,69,0,69,56667,877,"Census Tract 348.03, Philadelphia County, Pennsylvania",359,411,243,109,71,109,94,65,109,65,6576,201
"G4201010034900","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"034900",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034900",,,"Census Tract 349, Philadelphia County, Pennsylvania",6207,4541,1103,27,365,0,111,60,0,60,37923,665,"Census Tract 349, Philadelphia County, Pennsylvania",719,629,451,44,291,109,180,71,109,71,11188,104
"G4201010035100","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"035100",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035100",,,"Census Tract 351, Philadelphia County, Pennsylvania",3514,3409,16,0,89,0,0,0,0,0,45536,1042,"Census Tract 351, Philadelphia County, Pennsylvania",316,347,26,109,112,109,109,109,109,109,7920,102
"G4201010035200","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"035200",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035200",,,"Census Tract 352, Philadelphia County, Pennsylvania",4525,4126,99,0,287,0,0,13,0,13,67386,806,"Census Tract 352, Philadelphia County, Pennsylvania",291,353,115,109,197,109,109,22,109,22,8828,54
"G4201010035301","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"035301",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035301",,,"Census Tract 353.01, Philadelphia County, Pennsylvania",5735,5296,267,0,172,0,0,0,0,0,63841,877,"Census Tract 353.01, Philadelphia County, Pennsylvania",362,412,205,109,148,109,109,109,109,109,7343,79
"G4201010035302","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"035302",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035302",,,"Census Tract 353.02, Philadelphia County, Pennsylvania",4805,4021,346,0,117,0,216,105,0,105,55172,882,"Census Tract 353.02, Philadelphia County, Pennsylvania",399,332,297,109,89,109,235,139,109,139,5230,56
"G4201010035500","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"035500",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035500",,,"Census Tract 355, Philadelphia County, Pennsylvania",7495,6452,140,18,813,0,29,43,0,43,52885,866,"Census Tract 355, Philadelphia County, Pennsylvania",562,568,135,29,258,109,47,61,109,61,5812,41
"G4201010035601","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"035601",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035601",,,"Census Tract 356.01, Philadelphia County, Pennsylvania",5233,4330,327,0,446,0,87,43,27,16,50518,883,"Census Tract 356.01, Philadelphia County, Pennsylvania",520,369,434,109,169,109,83,47,41,24,14009,133
"G4201010035602","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"035602",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035602",,,"Census Tract 356.02, Philadelphia County, Pennsylvania",3971,2942,180,0,752,0,37,60,49,11,68523,941,"Census Tract 356.02, Philadelphia County, Pennsylvania",307,262,94,109,252,109,38,87,84,18,12681,113
"G4201010035701","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"035701",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035701",,,"Census Tract 357.01, Philadelphia County, Pennsylvania",4730,3214,172,9,1238,0,32,65,27,38,38237,849,"Census Tract 357.01, Philadelphia County, Pennsylvania",495,516,113,13,365,109,52,74,43,60,3538,51
"G4201010035702","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"035702",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035702",,,"Census Tract 357.02, Philadelphia County, Pennsylvania",3729,2820,91,0,777,0,0,41,0,41,39597,846,"Census Tract 357.02, Philadelphia County, Pennsylvania",785,452,146,109,668,109,109,47,109,47,10380,45
"G4201010035800","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"035800",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035800",,,"Census Tract 358, Philadelphia County, Pennsylvania",6155,5026,141,0,972,0,0,16,0,16,62621,1207,"Census Tract 358, Philadelphia County, Pennsylvania",320,379,117,109,240,109,109,26,109,26,9714,217
"G4201010035900","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"035900",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035900",,,"Census Tract 359, Philadelphia County, Pennsylvania",5263,4360,206,0,570,0,27,100,0,100,51128,475,"Census Tract 359, Philadelphia County, Pennsylvania",405,429,155,109,243,109,45,81,109,81,5153,156
"G4201010036000","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"036000",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036000",,,"Census Tract 360, Philadelphia County, Pennsylvania",3288,2524,190,0,484,16,33,41,0,41,59304,713,"Census Tract 360, Philadelphia County, Pennsylvania",1212,1201,198,109,128,28,51,50,109,50,6544,123
"G4201010036100","2006-2010","PA",,,"Pennsylvania","42","Philadelphia County","101",,,"036100",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036100",,,"Census Tract 361, Philadelphia County, Pennsylvania",4306,3133,822,0,48,0,140,163,0,163,51432,928,"Census Tract 361, Philadelphia County, Pennsylvania",352,410,452,109,53,109,149,173,109,173,9315,73
